sales_id,age,country,membership_status,previous_purchases,destination,stay_length,guests,travel_month,months_before_travel,earlybird_discount,package_Type,cost,rating,margin,additional_services_cost
970,18,USA,standard,4,New York,9,3,1,1,False,Relaxation,1660.4391601505852,7,1492.3301877885615,557.7575257080855
971,41,Spain,gold,3,Cape Town,7,1,1,2,False,Relaxation,1580.6223656965801,7,884.3773465490278,255.84625723319138
972,29,France,gold,5,New York,10,2,6,3,False,Relaxation,2395.810490088404,7,2164.985819865171,446.009013446506
973,52,UK,gold,7,Cape Town,12,2,6,1,False,Relaxation,2863.4719848373675,7,2341.0112791669035,821.1136058978885
974,30,France,gold,5,Tokyo,8,1,6,2,True,Relaxation,1921.100286821301,6,1600.3308737486468,347.27626080639226
975,33,UK,standard,2,Rio,7,2,8,4,False,Adventure,1739.8163697936614,5,1381.0464704196495,430.0980459408221
976,18,Canada,standard,2,Rio,15,2,7,8,False,Adventure,3217.1112692823294,7,2888.6458187499916,536.3299532531211
977,33,UK,gold,7,New York,5,2,2,1,False,Relaxation,850.9587030918577,8,557.3886684413405,303.5916296585667
978,18,France,standard,3,Sydney,9,2,12,5,False,Adventure,1870.120005526513,5,1254.5770142464628,460.1836523924204
979,18,Italy,standard,4,Tokyo,52,2,2,1,False,Relaxation,10170.172065354589,6,9863.77327027645,2977.179990052898
980,51,France,silver,2,Cape Town,10,2,2,1,False,Relaxation,2009.3599691241982,5,1598.6973854612334,402.59873175321604
981,51,Australia,standard,4,Cape Town,1,3,2,5,False,Adventure,-91.18013429723419,6,-544.3228290250407,-29.989647247212027
982,46,Spain,silver,2,Cape Town,5,2,1,6,False,Adventure,887.2585355316324,6,550.0613023851421,224.9126935223225
983,25,Australia,standard,0,Rio,0,5,12,3,False,Cultural,-61.98559075171219,7,-694.7527345386351,-11.421140926359042
984,39,USA,standard,3,Rio,13,1,1,1,False,Relaxation,2530.185145961664,7,2079.9454225052446,603.0609045372287
985,39,Italy,gold,6,Sydney,1,2,1,1,True,Cultural,44.964640881501396,6,-331.99577675031674,-10.016787726054028
986,22,France,silver,5,Rio,0,3,6,9,False,Adventure,94.27504733317807,7,-310.02703849687936,-75.40947142890296
987,62,Italy,silver,6,Sydney,11,3,7,3,False,Cultural,2793.0064576200757,5,2233.326350692945,490.4532397667962
988,53,Italy,silver,2,Rome,2,2,12,2,True,Cultural,323.7726621108988,6,-223.8642511136856,131.62529858820253
989,36,Spain,gold,10,Tokyo,6,5,12,3,False,Adventure,1169.4290490647722,8,771.0779443189476,198.4019304893193
990,40,Canada,silver,3,New York,14,3,1,1,True,Adventure,2724.68986433734,5,2325.398496975734,705.3921966674168
991,43,UK,silver,1,Rio,7,2,12,5,False,Cultural,1932.5614759516136,6,1607.2871670214815,259.20746750686175
992,18,USA,gold,5,Rome,19,2,7,1,False,Relaxation,4472.585311644872,7,3859.970502006292,1400.236674576406
993,36,Germany,standard,3,New York,11,3,12,1,False,Relaxation,2545.710559998049,7,2401.271641643886,720.8599553328766
994,29,Italy,gold,5,Paris,3,1,6,4,False,Adventure,696.5965138391915,9,32.91191454217267,199.67942128885514
995,24,Germany,standard,2,Sydney,25,2,2,1,False,Cultural,5157.841916545777,5,4708.397544775622,845.8247337712808
996,35,Spain,silver,6,New York,10,1,6,16,False,Cultural,2227.5330766979478,6,1965.5176088029325,358.2243463728249
997,66,UK,standard,1,Rome,11,4,7,2,False,Cultural,2533.5100699719465,7,1844.3067414452998,429.8844535284858
998,49,UK,silver,2,Tokyo,4,2,1,4,False,Adventure,913.712223589802,5,795.6749057570441,207.19447116442245
999,31,Spain,silver,5,New York,4,1,7,1,True,Cultural,1063.7308657991275,6,720.5113103225356,227.43434533499135
1000,48,UK,gold,5,Tokyo,5,2,7,3,False,Relaxation,1305.266432222232,7,1016.5099390192073,160.451449702588
1001,60,Australia,gold,7,New York,11,1,7,3,True,Relaxation,3149.883934018743,8,2369.3466383553678,963.7895012801623
1002,53,UK,gold,6,Cairo,8,3,7,1,True,Relaxation,1761.892809254226,7,1646.4767345460893,337.93003680156494
1003,40,Germany,standard,3,Sydney,1,3,6,2,False,Relaxation,149.94287181763602,7,-200.01215145763572,26.48488834102754
1004,30,UK,gold,6,New York,17,3,6,6,True,Relaxation,3691.735664519047,6,3465.9182767242683,836.528622714112
1005,50,France,standard,1,Sydney,4,3,6,1,False,Adventure,868.2703123637003,5,562.1305494655271,136.58615261046396
1006,45,Spain,gold,4,Cairo,25,2,8,4,False,Cultural,6522.556450936753,8,5687.182524805021,1025.2510323214208
1007,53,Canada,standard,4,New York,27,1,2,2,True,Relaxation,6713.804107769551,7,5311.907279608555,1548.7561619809026
1008,49,Germany,silver,4,New York,8,2,1,3,True,Relaxation,1569.5053776875545,6,1401.9486055344303,403.30891730535694
1009,55,Canada,gold,5,Cairo,9,2,7,2,False,Adventure,1896.8696197200313,7,1769.3555600955267,324.0374003218891
1010,31,Germany,gold,7,Sydney,15,2,6,5,False,Relaxation,3366.513831851051,8,2845.5993961553368,932.5077680818215
1011,59,Italy,silver,2,Sydney,9,3,1,1,False,Relaxation,1660.370055593093,7,1090.7614697956549,391.2013128908482
1012,42,USA,silver,2,Paris,7,1,2,1,False,Adventure,1204.4748098780044,5,827.9169563081662,203.43976571255908
1013,71,France,standard,3,Tokyo,7,1,8,2,False,Cultural,1311.4974904306753,6,1070.57706915906,198.87278145438623
1014,29,Germany,silver,3,Rome,9,1,6,1,True,Relaxation,1947.8843052072748,7,1515.87585067681,570.3749300820065
1015,66,Italy,silver,2,Sydney,2,3,6,3,False,Cultural,210.2698795736455,7,-317.9213968515804,-29.081972083638934
1016,42,France,standard,2,Sydney,4,3,1,4,False,Adventure,606.0604738682318,6,263.86908533686614,153.4102963660425
1017,30,Germany,standard,2,New York,11,4,2,3,False,Adventure,2211.0117859312536,7,1833.4684135785683,464.71110635932473
1018,32,Canada,standard,1,Cape Town,6,3,7,3,True,Adventure,1361.1999132627136,5,1003.4672754293199,172.2034345845201
1019,35,Canada,silver,2,Rome,3,3,2,4,True,Adventure,807.4481039871264,6,349.03908696115275,269.86041206818413
1020,46,Spain,standard,3,Paris,7,2,2,7,False,Adventure,1607.0426841399385,7,908.0133310987238,472.36578023805555
1021,47,Germany,standard,1,Cape Town,21,4,6,4,True,Adventure,4968.7145877047415,5,4553.892567750803,869.0101332168258
1022,31,Germany,standard,3,New York,26,1,12,4,False,Cultural,6135.029474809458,6,5837.661550521461,943.8962639278833
1023,39,Australia,silver,1,Cairo,22,3,1,8,False,Cultural,4837.305748455508,5,4238.862919569704,956.2484575122526
1024,72,France,silver,1,Cairo,14,3,1,10,False,Cultural,2881.55096591597,7,2634.1952983624133,545.5466927813015
1025,65,France,silver,3,New York,14,3,7,1,False,Adventure,3258.7021066599264,5,3063.3831235049,608.452955047292
1026,46,France,silver,4,Cairo,4,2,12,2,False,Adventure,1020.5326145927531,7,887.4310972181216,140.32258520106362
1027,40,France,standard,7,Paris,5,2,2,1,False,Adventure,883.8861890222662,5,257.5087622081743,139.9056428796666
1028,41,USA,standard,2,Rio,2,2,12,2,False,Adventure,481.409311780991,6,-108.32263791178792,99.95355484028345
1029,49,USA,gold,6,Tokyo,15,2,12,4,False,Adventure,3558.5679374054375,8,3291.908380296289,785.1616393848444
1030,24,Italy,standard,2,Tokyo,11,2,7,12,True,Cultural,2363.907016307271,7,2209.7661858968813,307.81612468121716
1031,36,UK,standard,4,Rio,8,2,12,1,False,Cultural,1872.4392696177838,6,1532.080037703276,405.06292153000396
1032,18,Germany,silver,1,Paris,12,2,6,1,False,Relaxation,3010.8004615207515,6,2547.95007921,544.7390588606667
1033,45,Germany,standard,3,Cairo,1,1,6,3,False,Cultural,380.96218329361454,6,190.65115474631955,36.417491750311584
1034,49,Germany,gold,6,Cape Town,3,1,2,1,True,Cultural,569.1308252852764,8,62.81064573176309,63.003342701473095
1035,32,Germany,standard,1,Tokyo,11,3,2,1,False,Adventure,2327.993578046226,6,2102.48974586418,611.0852103144802
1036,63,France,silver,4,Cairo,6,4,7,2,True,Relaxation,1490.1735258441402,7,1375.4683516544865,406.1229382270234
1037,21,France,standard,3,Cape Town,6,3,6,4,False,Cultural,1352.4677329980927,6,748.0931042722725,231.39144936774437
1038,18,USA,standard,3,Cape Town,4,4,7,2,False,Cultural,634.3648262087802,5,114.05254914761679,111.51054683748553
1039,43,Canada,standard,2,Cairo,14,4,8,1,False,Relaxation,3284.1351904728194,5,3153.001365396036,1173.6908112563253
1040,55,Australia,gold,6,Rome,6,2,6,2,False,Relaxation,1426.0386659593196,6,876.9012822294463,330.6074157347539
1041,65,France,gold,7,Sydney,2,3,7,1,True,Relaxation,423.77376821130775,7,21.724320578606182,129.8150934937367
1042,33,France,standard,1,Tokyo,7,1,8,2,False,Adventure,1261.608357752094,6,1041.9225452298986,126.45627733140893
1043,56,Spain,gold,6,Cairo,14,3,7,3,False,Cultural,3348.4162070835005,8,3200.8415175771656,520.7325230674419
1044,39,France,silver,4,Rome,19,4,12,1,False,Relaxation,4223.442920024285,5,3548.315621141995,1107.9701455327795
1045,37,Canada,gold,7,Paris,18,5,1,3,True,Relaxation,3672.502619946247,6,3129.352416240439,816.9274553617738
1046,53,Canada,gold,6,Sydney,0,4,2,3,True,Cultural,141.12721548769852,6,-385.07390110503627,104.07532448387575
1047,49,USA,standard,2,Tokyo,12,5,2,2,False,Relaxation,2328.469515810763,7,2158.2113685898385,570.2376276114001
1048,18,France,silver,4,Paris,10,1,2,3,False,Relaxation,1921.6380962487626,5,1327.4300095382785,345.6822910539177
1049,62,Italy,silver,6,Paris,7,2,8,9,True,Adventure,1830.2112915816788,5,1270.5582725622744,295.2389855131695
1050,60,Spain,standard,3,Sydney,15,4,2,2,True,Relaxation,2582.95525910106,7,2091.893003448077,825.9161984799398
1051,30,Australia,standard,7,Rio,9,1,1,1,False,Cultural,1696.0594066529143,7,1181.8835385697348,265.3779301030594
1052,45,Germany,gold,6,Cape Town,9,3,8,5,False,Relaxation,1776.081533564593,6,1266.9301674858807,221.83742366686553
1053,47,France,gold,5,Sydney,4,2,6,1,True,Cultural,585.7877696695634,8,53.030147671611985,48.22028482141788
1054,43,USA,silver,2,Cape Town,20,1,12,4,False,Adventure,4784.182382341656,7,4135.275266075579,960.9224246814587
1055,31,USA,gold,5,Rio,14,2,2,1,False,Cultural,2988.3092821120354,8,2489.800359978607,568.2589154341725
1056,29,Italy,gold,7,New York,5,1,12,1,False,Relaxation,1030.6651297283952,8,689.7508488880397,313.45848401112875
1057,39,Australia,standard,1,Rio,16,1,7,27,True,Relaxation,3812.569737163937,5,3122.5622037263634,849.8517592127905
1058,57,Spain,standard,3,Tokyo,2,3,2,3,False,Relaxation,328.98112483709184,7,162.4511570392612,142.9292229367847
1059,48,UK,standard,1,Cape Town,5,2,7,5,False,Cultural,993.8197627134159,7,328.7569826442293,268.842952995088
1060,34,USA,standard,5,Cape Town,4,1,1,2,False,Relaxation,906.3719349313058,5,563.7859961299963,75.6931886821127
1061,51,Canada,standard,4,Paris,12,1,7,8,False,Cultural,2638.1076591588926,5,2252.1176408731462,319.40357788244734
1062,18,Canada,silver,0,Cape Town,6,3,7,6,False,Cultural,1445.9270839011504,7,1022.025338400382,156.83539142758337
1063,57,Germany,gold,5,Sydney,1,1,1,6,False,Relaxation,24.458570268711043,7,-285.1124411707458,74.20063427656648
1064,18,USA,gold,5,Paris,4,3,1,5,False,Relaxation,739.2042163885582,8,436.1565599463291,90.6053791459936
1065,34,Spain,silver,3,Cape Town,3,2,6,3,False,Relaxation,668.9527316530175,6,191.33917097170803,77.35817435977268
1066,23,Germany,gold,6,Paris,6,2,12,2,False,Adventure,1156.9480183806127,8,774.2638063361469,207.76355236451107
1067,20,USA,silver,3,Cairo,2,2,1,4,False,Cultural,410.6350193175027,7,215.90587463069977,-43.40679837531247
1068,57,Australia,gold,6,Tokyo,5,4,8,1,True,Cultural,1272.539837677424,6,1086.8239950846487,136.68146014200647
1069,32,France,standard,3,Rio,2,2,8,3,False,Relaxation,557.4445025278428,7,140.46871627891312,90.2229733153769
1070,45,Spain,standard,3,Tokyo,14,3,12,4,True,Cultural,3161.29053140876,5,2834.4599079671534,380.34341311801114
1071,39,USA,gold,5,Tokyo,22,1,1,1,False,Adventure,4327.319553171337,6,4096.513634763301,1014.5036680415369
1072,47,Spain,standard,1,Tokyo,36,3,2,5,True,Adventure,7179.2870849162,6,6897.132996997655,842.8169285725029
1073,41,UK,silver,1,Tokyo,10,3,12,2,True,Adventure,2174.348524540866,7,1817.6451849626094,648.9065692806136
1074,20,Spain,standard,2,Paris,4,4,2,10,True,Cultural,879.9045546762823,7,448.7748653920962,211.0951437400093
1075,54,Spain,silver,1,Rio,10,1,12,9,True,Cultural,2425.3618543646426,7,1970.5596000197738,459.25250307717573
1076,32,Canada,gold,7,Rome,25,2,2,6,True,Relaxation,5110.872855121765,7,4431.6741952242955,1025.843593832175
1077,18,Australia,standard,5,New York,7,3,12,2,True,Relaxation,2013.0100007881156,5,1878.914654736093,582.3297853759983
1078,33,France,gold,5,Cape Town,16,1,7,4,False,Adventure,3923.1877141428163,6,3443.2658403462015,739.4559741311089
1079,62,France,standard,2,Tokyo,0,1,2,1,False,Cultural,-60.83310547550038,6,-231.83614625595558,-41.30948674641671
1080,52,Canada,standard,4,Cairo,11,2,8,2,True,Adventure,2499.0274652430185,7,2287.8555151664314,576.4323336788963
1081,34,Spain,standard,2,Rome,2,2,12,3,False,Adventure,427.58633445361113,6,61.47053258957169,145.4806696124242
1082,34,France,silver,4,Cairo,24,2,6,5,False,Cultural,6008.300756133508,5,5357.296011550957,811.3072037050052
1083,35,Germany,standard,4,Paris,16,3,12,2,False,Adventure,3744.0203115811123,5,3307.777140950987,769.8783516598172
1084,71,Australia,silver,7,Sydney,15,4,12,5,False,Relaxation,3427.8007034787074,6,2850.7372827682,650.0577539558814
1085,45,UK,standard,2,Rio,3,5,6,4,False,Cultural,949.1502973773687,5,590.8974617924895,113.06058423121165
1086,46,Canada,standard,2,New York,8,4,7,2,False,Cultural,1979.1876974471586,5,1817.2203143674117,443.7619232775246
1087,55,USA,silver,9,Cape Town,3,1,6,1,False,Relaxation,594.004881942228,5,-85.86575979951783,160.50173515554707
1088,43,USA,standard,4,Cape Town,12,4,6,5,True,Cultural,2689.8451730474876,5,2325.202579236292,422.3965861170896
1089,36,USA,standard,5,Paris,5,3,2,2,True,Cultural,1110.3151440376785,6,398.02400392260495,101.98320440755235
1090,37,Italy,standard,1,Paris,10,4,8,1,False,Cultural,2500.710346708001,5,1664.319831116433,224.20399656957258
1091,38,Australia,silver,0,Cape Town,10,1,7,4,False,Adventure,2530.7632977142407,6,2161.609915369212,700.0826353676814
1092,39,UK,silver,4,Sydney,13,2,12,1,False,Cultural,2957.9004268072154,5,2403.054872654318,403.78634606324783
1093,50,France,standard,3,Tokyo,7,1,6,1,False,Cultural,1798.3028612232265,5,1454.2806480859576,365.1248604908086
1094,40,UK,standard,1,Sydney,11,4,6,6,False,Adventure,2711.6047599118165,6,2373.34320487702,581.6686586487826
1095,50,UK,standard,6,Sydney,8,2,2,3,True,Cultural,1854.3897241904747,7,1490.2608411018514,141.45890835005338
1096,38,Canada,standard,1,Cairo,2,2,8,3,True,Relaxation,484.4483475414882,5,369.82982415119864,75.5793484324985
1097,41,Australia,gold,3,Tokyo,12,2,2,6,True,Relaxation,2192.577247352292,6,1926.4331181433665,705.5260269712425
1098,18,USA,silver,1,Cape Town,11,3,2,6,True,Adventure,2349.8095061080944,6,1717.7790702161003,475.24072745756894
1099,53,Canada,silver,1,Paris,2,1,12,5,False,Adventure,476.32454103736694,6,-107.42317984148627,49.78461456561622
1100,45,France,standard,6,Rio,3,1,2,2,False,Relaxation,655.869699357176,7,346.73910716873985,137.07525012116727
1101,54,UK,silver,3,New York,4,4,12,1,False,Adventure,1048.8048856168964,5,919.6591746763016,164.09009712042962
1102,18,Spain,gold,5,Rome,7,3,1,3,True,Cultural,1354.6178688051534,7,815.6778408910297,274.10006728326744
1103,71,USA,silver,7,Rio,4,2,7,3,False,Cultural,1083.6709814410715,7,490.62294165318576,144.54100342026712
1104,37,Italy,silver,4,Paris,7,3,2,1,False,Cultural,1519.9414435540466,7,716.2243550277497,175.58965852344502
1105,56,Australia,silver,2,Rio,5,5,12,2,True,Relaxation,915.5848205707032,7,448.4213662850301,208.91679765974703
1106,24,Germany,silver,2,Rio,24,1,1,3,False,Relaxation,4927.081962404508,6,4399.420932044097,1541.815615500047
1107,49,Italy,standard,3,Paris,12,1,6,2,False,Cultural,3072.2857626564623,7,2359.833886810716,497.47008052153296
1108,24,UK,silver,1,Paris,15,2,7,13,False,Relaxation,3494.627109462884,5,2837.73595734379,534.9042001509355
1109,30,UK,standard,1,Cairo,3,2,6,1,False,Relaxation,512.6353649369094,5,275.0610354381818,103.44538240523822
1110,68,UK,silver,2,Rome,8,2,2,1,False,Adventure,1459.533392407868,7,915.4210274251245,384.8629106670815
1111,37,UK,gold,6,New York,7,3,1,7,False,Relaxation,1424.535182998081,7,1181.3589036157055,372.1396799663385
1112,43,USA,gold,6,Paris,3,3,1,9,True,Cultural,850.386715055512,8,406.2917888847364,132.088929143926
1113,53,Australia,standard,6,Rome,9,1,2,6,False,Relaxation,1604.728058716099,5,1158.475565018998,323.0264779340349
1114,47,Italy,standard,8,Rio,14,2,1,7,False,Cultural,2614.5808733376944,5,2033.81473189457,614.2991710342089
1115,42,Canada,standard,2,Rio,4,2,2,3,True,Relaxation,925.9409184354271,5,334.7677202178596,243.8795628636662
1116,45,USA,silver,2,Paris,14,3,1,7,False,Cultural,3179.96049600338,5,2369.917045134055,681.8001854549314
1117,76,Australia,gold,5,Sydney,4,2,2,3,False,Relaxation,560.6020429148941,7,98.7999312662406,56.36473346125163
1118,39,Italy,silver,1,Rome,25,3,7,2,True,Relaxation,5929.925872175124,5,5387.7210213791905,1724.1697398384424
1119,43,Canada,standard,3,Rome,12,3,7,1,False,Relaxation,2412.301229479973,6,2027.0958166710893,764.7721332394314
1120,55,UK,gold,4,Cairo,17,4,8,5,False,Relaxation,3756.5707515389013,7,3617.6187909184027,1057.181454080798
1121,56,Australia,gold,7,Cairo,3,1,8,3,False,Cultural,793.3698826857471,6,554.7306376650529,38.34753864860532
1122,57,UK,standard,4,Rome,2,1,7,2,False,Cultural,486.7357101209058,7,104.70909486445925,46.241901925614606
1123,49,Spain,silver,4,Tokyo,9,3,1,1,False,Cultural,1900.7355840940893,6,1636.9822880803588,508.51640890236547
1124,22,Australia,silver,2,Rio,6,2,12,4,False,Adventure,1417.0392950750352,7,934.1500932815982,528.2801444189492
1125,64,France,silver,1,Paris,10,1,8,4,False,Adventure,2307.5922432247144,7,1876.3566701881473,335.36518910559545
1126,22,Germany,gold,5,Cairo,3,1,2,1,False,Relaxation,620.4814366572034,8,474.16823080198793,107.80192005743943
1127,44,UK,standard,2,Sydney,11,2,1,3,False,Relaxation,2280.806999673254,5,1650.3877675316921,561.7080497714347
1128,28,UK,silver,5,Rome,19,3,1,2,True,Relaxation,3796.785613233445,5,3107.901627483725,1270.073897737997
1129,39,UK,silver,3,Sydney,7,2,2,4,False,Adventure,1577.2048869393575,5,1246.6417413419026,161.49898445015478
1130,44,France,gold,5,Tokyo,2,3,2,2,False,Relaxation,454.4832793998834,8,314.5959428030821,111.84424552791586
1131,44,USA,gold,6,Rome,14,5,6,4,False,Cultural,3443.619055065534,6,2583.908765526848,468.789325376912
1132,46,Canada,gold,7,New York,7,1,12,1,True,Cultural,1476.537317861158,8,1201.0944095356863,308.6777090160692
1133,64,UK,silver,4,Rome,3,2,2,1,False,Adventure,563.3320780878857,6,143.82772010950964,43.297806416017636
1134,46,UK,gold,5,New York,16,1,2,4,True,Cultural,3271.317940641854,8,3105.5543221223907,599.0326738530406
1135,36,Italy,standard,1,Cairo,13,5,6,6,True,Relaxation,3226.493436623177,6,3026.6666560600656,475.00253950090047
1136,54,Italy,standard,2,Cairo,8,3,2,5,True,Cultural,1452.7974606538403,6,1316.6320897729065,364.0922514208579
1137,57,USA,standard,5,Rome,1,3,1,2,True,Adventure,322.54383421161884,7,-298.032462528547,120.30654973191105
1138,21,USA,gold,6,Cape Town,5,2,8,2,False,Relaxation,1120.7678994580751,8,757.2429326432257,342.46201610630305
1139,48,Germany,gold,7,Cairo,8,2,8,2,False,Adventure,1909.4552051108137,8,1700.2264218449766,256.2863566197541
